helper,projectile_id,visual_selector,file,line,args_count,speed,radius_or_flags,count,spread
FUN_1400709b0,12,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,1839,3,,,,
FUN_1400709b0,13,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,1856,3,,,,
FUN_1400709b0,12,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,1872,3,,,,
FUN_1400709b0,2,47,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,1885,3,,,,
FUN_1400709b0,3,48,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,1894,3,,,,
FUN_1400709b0,11,49,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,1947,3,,,,
FUN_1400709b0,2,50,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2000,3,,,,
FUN_1400709b0,3,50,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2016,3,,,,
FUN_1400709b0,3,44,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2054,3,,,,
FUN_1400709b0,2,45,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2058,3,,,,
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2097,3,,,,
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2101,3,,,,
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2113,3,,,,
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2121,3,,,,
FUN_1400709b0,12,51,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2133,3,,,,
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2141,3,,,,
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2145,3,,,,
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2200,3,,,,
FUN_1400709b0,4,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2205,3,,,,
FUN_1400709b0,4,1,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14004a970_FUN_14004a970.c,2343,3,,,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400de960_FUN_1400de960.c,353,9,dVar25,"CONCAT44(uVar34,1)",,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400de960_FUN_1400de960.c,356,9,dVar25,1,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400de960_FUN_1400de960.c,359,9,dVar25,1,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400de960_FUN_1400de960.c,365,9,dVar25,1,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400de960_FUN_1400de960.c,371,9,dVar28,1,,
FUN_14006c2f0,13,2,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400de960_FUN_1400de960.c,376,9,dVar28,1,,
FUN_1400709b0,13,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140041e90_FUN_140041e90.c,168,11,dVar24 + dVar21,in_stack_fffffffffffffe80,uVar15,30000
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140041e90_FUN_140041e90.c,247,11,dVar19,uVar29,iVar12,iVar13
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140041e90_FUN_140041e90.c,254,11,dVar19 + dVar7,uVar29,iVar12 + -2,(iVar13 / (iVar12 + -2)) * (iVar12 + -3) & 0xffff
FUN_1400709b0,2,9,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140041e90_FUN_140041e90.c,303,11,(double)(int)uVar14 * DAT_140539ee0 + DAT_14053a070,"CONCAT44(uVar27,1)",iVar12,iVar12 * 0xd05 + -0xd05
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140007fc0_FUN_140007fc0.c,223,9,"CONCAT44(uVar35,uVar32)",in_stack_fffffffffffffe58._8_8_,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140007fc0_FUN_140007fc0.c,240,9,dVar6,in_stack_fffffffffffffe58._8_8_,,
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140007fc0_FUN_140007fc0.c,387,11,DAT_14053a1e8,in_stack_fffffffffffffe58._8_8_,uVar32,uVar35
FUN_14006c2f0,8,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140007fc0_FUN_140007fc0.c,408,9,"CONCAT44(uVar36,uVar33)",in_stack_fffffffffffffe58._8_8_,,
FUN_14006c2f0,8,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140007fc0_FUN_140007fc0.c,428,9,dVar6,in_stack_fffffffffffffe58._8_8_,,
FUN_14006c2f0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140007fc0_FUN_140007fc0.c,486,9,"CONCAT44(uVar37,uVar34)",auVar59._8_8_,,
FUN_14006c2f0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140007fc0_FUN_140007fc0.c,500,9,dVar6,auVar59._8_8_,,
FUN_14006c2f0,8,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140040750_FUN_140040750.c,296,4,,,,
FUN_14006c2f0,8,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140040750_FUN_140040750.c,306,4,,,,
FUN_14006c2f0,9,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140040750_FUN_140040750.c,380,4,,,,
FUN_14006c2f0,9,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140040750_FUN_140040750.c,391,4,,,,
FUN_14006c2f0,9,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140040750_FUN_140040750.c,405,4,,,,
FUN_14006c2f0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14005a3f0_FUN_14005a3f0.c,403,9,uVar2,1,,
FUN_14006c2f0,2,57,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14005a3f0_FUN_14005a3f0.c,427,9,dVar21,1,,
FUN_14006c2f0,3,9,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14005a3f0_FUN_14005a3f0.c,429,9,dVar21 + DAT_140539fc8,1,,
FUN_14006c2f0,2,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14005a3f0_FUN_14005a3f0.c,453,9,dVar21,1,,
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e0680_FUN_1400e0680.c,246,11,dVar35,auVar46._8_8_,iVar17,27000
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e0680_FUN_1400e0680.c,252,11,dVar35 - DAT_140539ff0,auVar47._8_8_,iVar17,27000
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e0680_FUN_1400e0680.c,406,11,dVar29,in_stack_fffffffffffffd18._8_8_,iVar17,0x10000
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e0680_FUN_1400e0680.c,414,11,dVar29,in_stack_fffffffffffffd18._8_8_,iVar17,0x10000
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e0680_FUN_1400e0680.c,445,11,dVar29,in_stack_fffffffffffffd18._8_8_,iVar17,0x10000
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e0680_FUN_1400e0680.c,453,11,dVar29,in_stack_fffffffffffffd18._8_8_,iVar17,0x10000
FUN_14006c2f0,6,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e0680_FUN_1400e0680.c,886,9,dVar29,auVar56._8_8_,,
FUN_14006c2f0,6,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e0680_FUN_1400e0680.c,893,9,dVar29 + dVar30,auVar57._8_8_,,
FUN_1400709b0,0,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140080fb0_FUN_140080fb0.c,318,11,in_stack_fffffffffffffee8,1,iVar12,18000
FUN_1400709b0,0,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140080fb0_FUN_140080fb0.c,327,11,in_stack_fffffffffffffee8,1,iVar12 - 1U,(int)(18000 / (ulonglong)(iVar12 - 1U)) * (iVar12 + -2) & 0xffff
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140080fb0_FUN_140080fb0.c,371,11,in_stack_fffffffffffffee8,1,iVar13,0x8000
FUN_1400709b0,2,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/140080fb0_FUN_140080fb0.c,381,11,in_stack_fffffffffffffee8,1,iVar13,0x8000
FUN_1400709b0,10,2,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14009b5f0_FUN_14009b5f0.c,222,11,dVar26,in_stack_fffffffffffffef8._8_8_,iVar14,iVar14 * 7000 + -7000
FUN_1400709b0,10,2,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14009b5f0_FUN_14009b5f0.c,235,11,dVar26 + DAT_140539f90,in_stack_fffffffffffffef8._8_8_,iVar14,iVar14 * 12000 + -12000
FUN_1400709b0,11,2,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14009b5f0_FUN_14009b5f0.c,257,11,dVar26,in_stack_fffffffffffffef8._8_8_,iVar14,iVar14 * 7000 + -7000
FUN_1400709b0,11,2,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14009b5f0_FUN_14009b5f0.c,267,11,dVar26 + dVar7,in_stack_fffffffffffffef8._8_8_,iVar14,iVar14 * 12000 + -12000
FUN_14006c2f0,3,28,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/14009b5f0_FUN_14009b5f0.c,365,9,uVar8,in_stack_fffffffffffffef8._8_8_,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e20e0_FUN_1400e20e0.c,221,9,"CONCAT44(uVar24,uVar23)",in_stack_fffffffffffffe88._8_8_,,
FUN_14006c2f0,4,3,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e20e0_FUN_1400e20e0.c,306,9,dVar17,in_stack_fffffffffffffe88._8_8_,,
FUN_1400709b0,4,3,reverse/ghidra-or-ida/exports/gameplay-spawn-helpers-renamed/neighborhood-decompiled/1400e20e0_FUN_1400e20e0.c,330,11,dVar17 - DAT_140539f00,in_stack_fffffffffffffe88._8_8_,2,uVar19
FUN_14006c2f0,9,2,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140096890_FUN_140096890.c,226,9,"CONCAT44(uVar26,uVar25)",auVar31._8_8_,,
FUN_14006c2f0,9,2,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140096890_FUN_140096890.c,235,9,dVar22,auVar31._8_8_,,
FUN_14006c2f0,9,2,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140096890_FUN_140096890.c,249,9,"CONCAT44(uVar26,uVar25)",auVar31._8_8_,,
FUN_14006c2f0,9,2,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140096890_FUN_140096890.c,264,9,dVar22,auVar31._8_8_,,
FUN_14006c2f0,9,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/1400af090_FUN_1400af090.c,166,9,DAT_14053a160,auVar26._8_8_,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140097d30_FUN_140097d30.c,218,9,dVar18,auVar27._8_8_,,
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140097d30_FUN_140097d30.c,229,11,dVar18 - dVar15,auVar27._8_8_,2,uVar11
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140097d30_FUN_140097d30.c,239,9,dVar18 + DAT_140539fb8,auVar30._8_8_,,
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140097d30_FUN_140097d30.c,244,11,dVar18 + DAT_140539f28,auVar31._8_8_,2,uVar11
FUN_14006c2f0,8,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140097270_FUN_140097270.c,259,9,dVar22,auVar33._8_8_,,
FUN_14006c2f0,8,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140097270_FUN_140097270.c,272,9,dVar22,auVar33._8_8_,,
FUN_14006c2f0,6,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/140090c30_FUN_140090c30.c,184,9,"(double)CONCAT44(uVar14,uVar12) + DAT_140539fd8",auVar23._8_8_,,
FUN_14006c2f0,9,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/1400a9080_FUN_1400a9080.c,169,9,"CONCAT44(uVar16,uVar20)","CONCAT44(uVar19,1)",,
FUN_14006c2f0,9,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/1400a9080_FUN_1400a9080.c,172,9,"(double)CONCAT44(uVar16,uVar20) + DAT_140539ec8",1,,
FUN_14006c2f0,12,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/1400b0120_FUN_1400b0120.c,184,9,dVar26,auVar31._8_8_,,
FUN_14006c2f0,4,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/1400b0120_FUN_1400b0120.c,192,9,dVar26,auVar33._8_8_,,
FUN_14006c2f0,4,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/1400b0120_FUN_1400b0120.c,198,9,dVar26,auVar34._8_8_,,
FUN_1400709b0,12,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/1400a2310_FUN_1400a2310.c,247,11,dVar14,auVar19._8_8_,iVar3,iVar3 * 0x1c2 + -0x1c2
FUN_1400709b0,12,0,reverse/ghidra-or-ida/exports/stage-update-helper-priority/neighborhood-decompiled/1400a2310_FUN_1400a2310.c,254,11,dVar14 - DAT_140539f90,auVar20._8_8_,iVar3,3000
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,197,11,dVar22,in_stack_fffffffffffffe60,iVar10,20000
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,207,11,dVar22 + dVar20,in_stack_fffffffffffffe60,iVar10,20000
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,228,11,dVar22,in_stack_fffffffffffffe60,uVar9,uVar7
FUN_1400709b0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,238,11,dVar22 + dVar20,in_stack_fffffffffffffe60,uVar9,uVar7
FUN_1400709b0,12,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,300,11,(double)iVar10 + dVar22,in_stack_fffffffffffffe60,uVar36,9000
FUN_1400709b0,12,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,325,11,(double)iVar10 + dVar22,in_stack_fffffffffffffe60,uVar36,9000
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,398,11,dVar31,uVar39,2,iVar13
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,402,11,dVar31,uVar39,2,iVar13
FUN_1400709b0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,407,11,dVar31,uVar39,2,iVar13
FUN_1400709b0,8,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,420,11,dVar29,1,2,iVar13
FUN_1400709b0,8,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,423,11,dVar29,1,2,iVar13
FUN_1400709b0,8,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,428,11,dVar31,1,2,iVar18
FUN_1400709b0,8,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,430,11,dVar31,1,2,iVar18
FUN_1400709b0,8,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400ad970_FUN_1400ad970.c,432,11,dVar31,1,2,iVar18
FUN_1400709b0,12,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,264,11,dVar33 + dVar30,1,iVar20,(iVar20 + -1) * iVar12
FUN_1400709b0,3,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,333,11,dVar33,1,iVar20,0x10000
FUN_1400709b0,3,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,340,11,dVar33 - DAT_140539f68,1,iVar20,0x10000
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,400,9,dVar33,1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,410,9,dVar36,1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,424,9,dVar33 - dVar3,1,,
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,494,11,dVar34,1,iVar20,iVar18
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,497,11,dVar34,1,iVar20,iVar18
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,501,11,dVar34,1,iVar20,iVar18
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,508,11,dVar34,1,iVar20,iVar18
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,511,11,dVar34,1,iVar20,iVar18
FUN_1400709b0,5,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,515,11,dVar34,1,iVar20,iVar18
FUN_1400709b0,11,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,599,11,dVar35 + dVar3,1,2,iVar20 * 400 + iVar13
FUN_1400709b0,8,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,686,11,dVar29,1,iVar12 + 1,iVar12 * iVar21
FUN_1400709b0,2,9,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,750,11,dVar36,1,iVar20,iVar18
FUN_1400709b0,2,9,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400488b0_FUN_1400488b0.c,753,11,dVar36 + dVar33,1,iVar20,iVar18
FUN_14006c2f0,7,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14005cc30_FUN_14005cc30.c,362,9,DAT_14053a178,"CONCAT44(uVar32,1)",,
FUN_14006c2f0,7,1,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/14005cc30_FUN_14005cc30.c,365,9,uVar34,1,,
FUN_14006c2f0,7,2,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140043710_FUN_140043710.c,191,9,"CONCAT44(uVar18,uVar17)",in_stack_fffffffffffffe88._8_8_,,
FUN_14006c2f0,7,2,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140043710_FUN_140043710.c,208,9,dVar15,in_stack_fffffffffffffe88._8_8_,,
FUN_14006c2f0,10,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,192,9,dVar23,in_stack_fffffffffffffe78._8_8_,,
FUN_14006c2f0,10,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,207,9,dVar25,in_stack_fffffffffffffe78._8_8_,,
FUN_14006c2f0,10,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,226,9,dVar25,in_stack_fffffffffffffe78._8_8_,,
FUN_14006c2f0,11,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,250,9,dVar23,in_stack_fffffffffffffe78._8_8_,,
FUN_14006c2f0,3,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,353,9,dVar25,in_stack_fffffffffffffe78._8_8_,,
FUN_14006c2f0,3,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,370,9,dVar25,in_stack_fffffffffffffe78._8_8_,,
FUN_1400709b0,8,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,488,11,dVar25 + dVar4,in_stack_fffffffffffffe78._8_8_,iVar11 - 1U,(int)(12000 / (ulonglong)(iVar11 - 1U)) * (iVar11 + -2) & 0xffff
FUN_1400709b0,13,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,575,11,dVar25,in_stack_fffffffffffffe78._8_8_,iVar11,0x10000
FUN_1400709b0,12,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,589,11,dVar25,in_stack_fffffffffffffe78._8_8_,iVar11,0x10000
FUN_14006c2f0,9,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,664,9,dVar24,in_stack_fffffffffffffe78._8_8_,,
FUN_14006c2f0,12,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/1400512b0_FUN_1400512b0.c,751,9,dVar23 + DAT_14053a018,auVar48._8_8_,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140012dc0_FUN_140012dc0.c,191,9,dVar27,1,,
FUN_14006c2f0,7,0,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140012dc0_FUN_140012dc0.c,199,9,dVar27,1,,
FUN_14006c2f0,2,3,reverse/ghidra-or-ida/exports/stage-entity-list-refs/global-key-ref-decompiled/140012dc0_FUN_140012dc0.c,424,9,dVar13,1,,
